link_id,from_node_id,to_node_id,volume
1305,604,399,4413.146
1306,604,587,4590.035
1307,604,605,2206.782
1308,604,606,3038.828
1309,605,59,3287.000
1310,605,584,677.686
1311,605,600,1242.541
1312,605,604,6350.887
1313,605,607,1900.750
1314,606,60,2963.000
1315,606,403,3491.211
1316,606,604,4294.260
1317,606,607,1518.322
1318,606,675,1989.669
1319,607,61,2830.000
1320,607,602,1414.363
1321,607,605,2307.395
1322,607,606,3949.469
1323,607,676,1562.741
1324,608,62,2884.000
1325,608,537,903.270
1326,608,591,2334.090
1327,608,592,2496.585
1328,608,609,2629.394
1329,608,613,3868.530
1330,609,63,5282.000
1331,609,399,1968.400
1332,609,400,632.232
1333,609,592,2209.702
1334,609,608,2707.500
1335,609,611,4635.001
1336,610,64,7974.000
1337,610,537,0.000
1338,610,611,2003.899
1339,610,615,4358.003
1340,610,679,2235.323
1341,611,65,2627.000
1342,611,403,1290.546
1343,611,609,3675.434
1344,611,610,4355.139
1345,611,680,5972.559
1346,612,66,2976.000
1347,612,440,822.968
1348,612,595,762.237
1349,612,596,2282.309
1350,612,614,3259.290
1351,612,617,2398.545
1352,613,67,4229.000
1353,613,440,789.632
1354,613,591,1650.043
1355,613,596,2533.835
1356,613,608,2138.611
1357,613,615,6863.093
1358,614,68,3898.000
1359,614,439,99.386
1360,614,554,1474.271
1361,614,612,2407.541
1362,614,619,1667.069
1363,614,622,1977.715
1364,615,69,7035.000
1365,615,439,0.000
1366,615,536,407.365
1367,615,610,4687.268
1368,615,613,4054.475
1369,615,622,5964.847
1370,616,70,2973.000
1371,616,433,424.719
1372,616,598,328.794
1373,616,599,3079.737
1374,616,618,6566.870
1375,616,620,2031.544
1376,617,71,3267.000
1377,617,433,0.000
1378,617,595,1589.125
1379,617,599,923.745
1380,617,612,1555.041
1381,617,619,5207.755
1382,618,72,7553.000
1383,618,434,14.765
1384,618,548,5315.053
1385,618,552,3471.027
1386,618,616,5107.653
1387,618,621,447.627
1388,619,73,7908.000
1389,619,434,0.000
1390,619,552,3914.808
1391,619,554,2356.296
1392,619,614,1229.151
1393,619,617,4064.841
1394,620,74,2988.000
1395,620,598,1221.070
1396,620,616,1680.473
1397,620,621,1545.192
1398,621,75,1438.000
1399,621,547,2326.323
1400,621,618,693.111
1401,621,620,2137.667
1402,622,76,7240.000
1403,622,540,502.644
1404,622,554,1426.762
1405,622,555,1975.621
1406,622,614,1425.291
1407,622,615,6095.702
1408,622,623,4341.535
1409,622,625,2206.522
1410,623,77,8806.000
1411,623,622,4189.249
1412,623,624,5588.336
1413,623,627,2672.740
1414,623,681,5979.546
1415,624,78,8098.000
1416,624,555,6914.146
1417,624,556,1654.827
1418,624,557,1690.301
1419,624,623,6705.201
1420,624,626,5476.254
1421,625,79,2796.000
1422,625,554,4978.227
1423,625,555,6129.513
1424,625,622,2846.718
1425,626,80,8738.000
1426,626,485,4260.282
1427,626,624,7727.835
1428,626,627,2733.221
1429,626,630,5127.916
1430,627,81,7661.000
1431,627,484,1910.110
1432,627,486,1076.910
1433,627,623,3391.955
1434,627,626,2265.179
1435,628,82,5461.000
1436,628,485,5270.359
1437,628,629,2257.615
1438,628,631,2390.866
1439,628,632,2762.696
1440,629,83,2917.000
1441,629,479,155.724
1442,629,484,4002.208
1443,629,628,2410.480
1444,629,633,2115.579
1445,630,84,4655.000
1446,630,489,3579.645
1447,630,557,7659.098
1448,630,626,5996.381
1449,631,85,9155.000
1450,631,489,5799.104
1451,631,490,2792.549
1452,631,559,2849.737
1453,631,566,4608.043
1454,631,571,4890.637
1455,631,628,2240.479
1456,631,636,1777.649
1457,632,86,4732.000
1458,632,502,2379.782
1459,632,571,2163.977
1460,632,628,5082.095
1461,632,633,4251.087
1462,632,636,2110.085
1463,633,87,4423.000
1464,633,478,2935.210
1465,633,503,1.341
1466,633,629,3782.424
1467,633,632,4407.326
1468,634,88,3956.000
1469,634,502,4944.423
1470,634,505,1854.282
1471,634,571,2154.150
1472,634,635,3924.841
1473,634,637,4921.549
1474,635,89,1464.000
1475,635,504,0.000
1476,635,634,4629.157
1477,635,640,633.793
1478,635,705,4313.521
1479,636,90,1767.000
1480,636,501,464.000
1481,636,631,2522.739
1482,636,632,1537.995
1483,637,91,7648.000
1484,637,571,5588.076
1485,637,572,3548.939
1486,637,576,1614.590
1487,637,634,5516.246
1488,637,644,3412.906
1489,638,92,928.000
1490,638,640,328.463
1491,638,642,588.298
1492,638,707,1339.024
1493,638,815,319.405
1494,638,825,178.647
1495,638,826,119.109
1496,639,93,4023.000
1497,639,505,3686.537
1498,639,506,1338.599
1499,639,640,746.140
1500,639,641,961.990
1501,640,94,187.000
1502,640,635,1308.367
1503,640,638,116.268
1504,640,639,941.737
1505,640,642,346.431
1506,641,95,2222.000
1507,641,639,2242.491
1508,641,642,833.527
1509,641,646,2699.450
1510,641,648,1194.558
1511,642,96,288.000
1512,642,638,422.576
1513,642,640,930.406
1514,642,641,909.598
1515,642,649,277.004
1516,643,97,6383.000
1517,643,576,4727.305
1518,643,578,3481.224
1519,643,644,4438.925
1520,644,98,6417.000
1521,644,506,1816.009
1522,644,637,7164.243
1523,644,643,4700.449
1524,644,646,3768.307
1525,645,99,4172.000
1526,645,578,2700.261
1527,645,646,3631.401
1528,645,647,2225.792
1529,645,652,1816.332
1530,646,100,3829.000
1531,646,507,0.000
1532,646,641,2166.194
1533,646,644,7056.726
1534,646,645,2876.406
1535,646,653,1997.926
1536,647,101,1851.000
1537,647,524,0.000
1538,647,579,2550.373
1539,647,645,2735.307
1540,647,657,2006.819
1541,648,102,2303.000
1542,648,641,2753.244
1543,648,649,1386.079
1544,648,650,1129.704
1545,648,653,2537.424
1546,649,103,1414.000
1547,649,642,705.327
1548,649,648,1891.078
1549,649,651,561.174
1550,649,825,528.584
1551,650,104,1666.000
1552,650,453,26.559
1553,650,648,1920.931
1554,650,651,921.982
1555,650,655,1953.186
1556,651,105,654.000
1557,651,649,1157.719
1558,651,650,1314.958
1559,651,827,811.763
1560,651,842,391.696
1561,652,106,3081.000
1562,652,452,1629.389
1563,652,525,2105.704
1564,652,645,3023.579
1565,652,653,2530.608
1566,653,107,2397.000
1567,653,646,4554.094
1568,653,648,1824.885
1569,653,652,2520.126
1570,653,655,1167.597
1571,654,108,2885.000
1572,654,451,1165.836
1573,654,452,3733.817
1574,654,659,1977.095
1575,654,662,1603.575
1576,655,109,2198.000
1577,655,451,2526.459
1578,655,650,1436.847
1579,655,653,2027.745
1580,655,663,701.890
1581,656,110,3958.000
1582,656,579,3831.469
1583,656,657,2981.367
1584,656,658,1902.349
1585,656,660,3466.871
1586,657,111,4321.000
1587,657,525,2050.201
1588,657,647,2563.819
1589,657,656,2564.048
1590,657,659,2051.224
1591,658,112,3290.000
1592,658,510,2296.207
1593,658,656,2250.989
1594,658,659,2794.524
1595,658,661,4402.426
1596,659,113,4392.000
1597,659,509,1911.177
1598,659,654,1592.086
1599,659,657,2141.394
1600,659,658,2460.907
1601,660,114,1431.000
1602,660,582,1956.681
1603,660,656,3646.257
1604,660,661,1466.713
1605,660,902,3492.254
1606,661,115,4026.000
1607,661,512,598.260
1608,661,658,4481.518
1609,661,660,1693.216
1610,661,902,3960.776
1611,662,116,1546.000
1612,662,449,21.971
1613,662,654,2850.141
1614,662,664,1499.259
1615,662,667,1414.206
1616,663,117,196.000
1617,663,449,0.000
1618,663,655,1431.945
1619,663,665,484.129
1620,663,841,215.711
1621,664,118,2769.000
1622,664,448,98.409
1623,664,662,2394.814
1624,664,669,1856.641
1625,664,849,625.419
1626,665,119,466.000
1627,665,448,0.000
1628,665,663,861.562
1629,665,843,249.558
1630,665,849,377.395
1631,666,120,1154.000
1632,666,510,2367.721
1633,666,521,0.000
1634,666,667,910.579
1635,666,668,1020.264
1636,667,121,2392.000
1637,667,509,3273.107
1638,667,662,1513.512
1639,667,666,964.829
1640,667,669,2206.289
1641,668,122,1508.000
1642,668,519,0.000
1643,668,666,1511.036
1644,668,669,1064.254
1645,668,850,414.616
1646,669,123,3716.000
1647,669,664,1851.181
1648,669,667,2841.443
1649,669,668,934.260
1650,669,851,702.365
1651,670,124,643.000
1652,670,512,1147.930
1653,670,519,0.000
1654,670,521,14.625
1655,670,854,60.428
1656,670,902,627.605
1657,670,905,619.966
1658,671,125,734.000
1659,671,602,1213.898
1660,671,672,803.981
1661,671,673,1177.639
1662,671,676,1841.748
1663,672,126,96.000
1664,672,603,435.914
1665,672,671,1150.374
1666,672,674,816.716
1667,672,722,421.481
1668,673,127,841.000
1669,673,671,668.183
1670,673,674,793.589
1671,673,678,1562.319
1672,673,683,701.954
1673,674,128,1216.000
1674,674,672,428.933
1675,674,673,730.176
1676,674,684,606.352
1677,674,724,915.713
1678,675,129,2906.000
1679,675,404,2157.954
1680,675,606,1875.855
1681,675,676,835.157
1682,675,677,1775.839
1683,676,130,1376.000
1684,676,607,1185.169
1685,676,671,681.812
1686,676,675,2329.911
1687,676,678,2156.997
1688,677,131,2234.000
1689,677,406,0.000
1690,677,675,1945.240
1691,677,678,1041.603
1692,677,687,1698.820
1693,678,132,2797.000
1694,678,673,850.008
1695,678,676,1316.243
1696,678,677,1277.183
1697,678,688,2662.046
1698,679,133,6397.000
1699,679,610,2667.815
1700,679,680,1975.041
1701,679,681,2978.570
1702,680,134,3726.000
1703,680,404,737.060
1704,680,488,3102.245
1705,680,611,4648.118
1706,680,679,3985.458
1707,681,135,4821.000
1708,681,487,2406.333
1709,681,623,6310.183
1710,681,679,3833.646
1711,681,691,2656.579
1712,682,136,4013.000
1713,682,406,7.483
1714,682,487,2519.943
1715,682,488,3221.676
1716,682,692,3185.667
1717,683,137,1216.000
1718,683,673,442.222
1719,683,684,1086.161
1720,683,685,664.896
1721,683,688,1961.409
1722,684,138,781.000
1723,684,674,605.864
1724,684,683,1403.231
1725,684,728,834.502
1726,685,139,638.000
1727,685,411,79.499
1728,685,683,637.137
1729,685,686,635.670
1730,685,690,906.464
1731,686,140,742.000
1732,686,685,733.580
1733,686,730,372.188
1734,687,141,2424.000
1735,687,407,0.000
1736,687,677,1777.641
1737,687,688,1263.249
1738,687,689,1896.105
1739,688,142,4029.000
1740,688,678,1958.560
1741,688,683,1270.367
1742,688,687,1377.744
1743,688,690,1147.042
1744,689,143,2758.000
1745,689,408,2007.233
1746,689,687,2182.430
1747,689,690,1075.401
1748,689,699,2295.001
1749,690,144,1016.000
1750,690,410,366.488
1751,690,685,604.746
1752,690,688,1444.008
1753,690,689,1881.208
1754,691,145,3938.000
1755,691,481,37.985
1756,691,486,2996.026
1757,691,681,4255.184
1758,691,692,2071.576
1759,692,146,2797.000
1760,692,407,58.261
1761,692,682,4200.931
1762,692,691,2709.584
1763,692,694,4429.730
1764,693,147,4638.000
1765,693,479,0.000
1766,693,483,0.000
1767,693,694,1837.786
1768,693,703,923.349
1769,694,148,6131.000
1770,694,408,701.302
1771,694,539,1449.507
1772,694,692,3934.602
1773,694,693,3242.837
1774,695,149,2930.000
1775,695,411,0.000
1776,695,696,1260.133
1777,695,697,819.841
1778,695,700,2430.932
1779,696,150,809.000
1780,696,695,1952.948
1781,696,698,342.506
1782,696,734,1222.750
1783,697,151,1204.000
1784,697,695,1833.404
1785,697,698,1652.512
1786,697,702,1269.679
1787,697,809,341.018
1788,698,152,1996.000
1789,698,696,493.095
1790,698,697,1787.302
1791,698,736,1888.129
1792,698,810,391.496
1793,699,153,3018.000
1794,699,538,0.000
1795,699,689,2745.595
1796,699,700,2065.282
1797,699,701,1019.638
1798,700,154,3972.000
1799,700,410,0.000
1800,700,695,1676.556
1801,700,699,2080.739
1802,700,702,469.634
1803,701,155,1361.000
1804,701,474,0.000
1805,701,699,2764.776
1806,701,702,1231.299
1807,701,813,879.467
1808,702,156,1564.000
1809,702,697,1638.419
1810,702,700,1731.713
1811,702,701,1347.306
1812,702,814,550.061
1813,703,157,4626.000
1814,703,478,4726.976
1815,703,693,2280.297
1816,703,704,1921.703
1817,703,705,2534.744
1818,704,158,3232.000
1819,704,538,238.854
1820,704,539,4005.746
1821,704,703,3025.097
1822,704,706,1210.844
1823,705,159,3726.000
1824,705,476,1790.542
1825,705,635,4294.261
1826,705,703,4574.223
1827,705,706,1253.881
1828,706,160,1737.000
1829,706,474,297.465
1830,706,475,480.515
1831,706,704,2953.019
1832,706,705,2135.055
1833,707,161,1499.000
1834,707,473,31.393
1835,707,475,594.563
1836,707,476,1456.824
1837,707,638,339.298
1838,708,162,345.000
1839,708,388,139.932
1840,708,709,341.545
1841,708,714,116.282
1842,708,913,56.440
1843,709,163,171.000
1844,709,391,93.213
1845,709,708,163.286
1846,709,711,78.642
1847,709,713,522.185
1848,709,803,84.965
1849,710,164,1037.000
1850,710,584,1119.501
1851,710,712,1381.417
1852,710,806,854.560
1853,711,165,145.000
1854,711,709,87.947
1855,711,713,1272.570
1856,711,807,590.570
1857,712,166,2022.000
1858,712,393,6.076
1859,712,584,989.818
1860,712,710,406.167
1861,712,713,289.410
1862,713,167,1016.000
1863,713,392,282.205
1864,713,709,153.979
1865,713,711,436.900
1866,713,712,486.395
1867,713,716,1451.911
1868,714,168,99.000
1869,714,708,121.224
1870,714,715,133.393
1871,714,720,72.228
1872,714,913,136.552
1873,715,169,117.000
1874,715,391,274.648
1875,715,714,55.053
1876,715,717,450.860
1877,715,719,222.106
1878,715,721,115.294
1879,716,170,3615.000
1880,716,393,0.000
1881,716,601,2456.372
1882,716,713,646.753
1883,716,717,538.337
1884,716,718,1807.051
1885,717,171,546.000
1886,717,392,214.399
1887,717,715,236.784
1888,717,716,997.770
1889,717,719,449.426
1890,718,172,2320.000
1891,718,603,1372.515
1892,718,716,1548.986
1893,718,719,348.079
1894,718,722,1246.781
1895,719,173,276.000
1896,719,715,67.980
1897,719,717,331.779
1898,719,718,661.899
1899,719,723,579.579
1900,720,174,129.000
1901,720,714,78.935
1902,720,721,496.609
1903,720,726,31.332
1904,720,913,304.416
1905,721,175,385.000
1906,721,715,91.272
1907,721,720,182.593
1908,721,723,412.187
1909,721,725,747.421
1910,721,727,136.214
1911,722,176,340.000
1912,722,672,694.902
1913,722,718,956.962
1914,722,723,162.507
1915,722,724,1431.612
1916,723,177,112.000
1917,723,719,505.628
1918,723,721,139.881
1919,723,722,452.157
1920,723,725,455.310
1921,724,178,2604.000
1922,724,674,1145.007
1923,724,722,855.563
1924,724,725,702.304
1925,724,728,1166.449
1926,725,179,1452.000
1927,725,721,159.911
1928,725,723,247.703
1929,725,724,1270.510
1930,725,729,495.380
1931,726,180,139.000
1932,726,416,265.723
1933,726,720,20.402
1934,726,727,464.471
1935,726,913,285.395
1936,727,181,375.000
1937,727,415,239.767
1938,727,721,76.992
1939,727,726,112.750
1940,727,729,411.913
1941,727,731,220.317
1942,728,182,1658.000
1943,728,684,1084.083
1944,728,724,1081.487
1945,728,729,424.164
1946,728,730,577.067
1947,729,183,552.000
1948,729,725,490.469
1949,729,727,126.842
1950,729,728,847.993
1951,729,731,206.929
1952,730,184,606.000
1953,730,413,8.440
1954,730,686,673.097
1955,730,728,594.858
1956,730,731,187.882
1957,731,185,322.000
1958,731,414,8.749
1959,731,727,66.672
1960,731,729,222.777
1961,731,730,416.811
1962,732,186,272.000
1963,732,416,246.204
1964,732,417,146.983
1965,732,733,855.065
1966,732,864,132.432
1967,733,187,550.000
1968,733,415,390.669
1969,733,732,291.044
1970,733,735,961.125
1971,733,737,989.101
1972,733,865,287.460
1973,734,188,2200.000
1974,734,413,0.000
1975,734,696,1718.976
1976,734,735,1249.843
1977,734,736,1250.942
1978,735,189,2219.000
1979,735,414,0.000
1980,735,733,334.842
1981,735,734,1709.983
1982,735,737,867.458
1983,736,190,2896.000
1984,736,698,2229.067
1985,736,734,1773.028
1986,736,737,1920.872
1987,736,866,807.419
1988,737,191,3932.000
1989,737,733,463.204
1990,737,735,783.315
1991,737,736,1669.347
1992,737,866,879.711
1993,738,192,472.000
1994,738,740,330.510
1995,738,742,644.932
1996,738,746,407.267
1997,738,784,578.292
1998,738,920,115.627
1999,739,193,29.000
2000,739,419,417.756
2001,739,740,297.886
2002,739,741,220.891
2003,739,921,194.950
2004,740,194,1084.000
2005,740,738,237.082
2006,740,739,478.749
2007,740,742,800.368
2008,740,920,170.287
2009,741,195,348.000
2010,741,739,145.738
2011,741,742,565.794
2012,741,743,814.844
2013,741,747,648.291
2014,742,196,510.000
2015,742,738,224.827
2016,742,740,355.089
2017,742,741,762.494
2018,742,748,1254.379
2019,743,197,451.000
2020,743,419,431.614
2021,743,741,557.487
2022,743,744,158.994
2023,743,745,473.086
2024,743,751,1937.850
2025,743,752,877.999
2026,743,921,153.099
2027,743,922,685.419
2028,744,198,1404.000
2029,744,743,231.834
2030,744,745,3256.569
2031,744,922,1645.691
2032,745,199,1701.000
2033,745,743,306.692
2034,745,744,1433.181
2035,745,755,4583.317
2036,746,200,1415.000
2037,746,738,119.080
2038,746,748,453.368
2039,746,750,1190.602
2040,746,757,697.243
2041,746,792,940.377
2042,747,201,524.000
2043,747,741,218.796
2044,747,748,262.995
2045,747,749,1049.774
2046,747,752,296.516
2047,748,202,737.000
2048,748,742,532.693
2049,748,746,614.058
2050,748,747,452.308
2051,748,750,1165.627
2052,749,203,1061.000
2053,749,747,293.734
2054,749,750,525.058
2055,749,754,1373.744
2056,749,758,1470.247
2057,750,204,1030.000
2058,750,746,494.519
2059,750,748,287.944
2060,750,749,1155.516
2061,750,759,2027.888
2062,751,205,1906.000
2063,751,420,132.692
2064,751,743,444.781
2065,751,753,2905.467
2066,751,755,1019.899
2067,752,206,217.000
2068,752,420,0.000
2069,752,743,442.993
2070,752,747,261.748
2071,752,754,900.019
2072,753,207,2093.000
2073,753,421,761.488
2074,753,751,1041.410
2075,753,756,2283.255
2076,753,762,4413.935
2077,754,208,641.000
2078,754,421,1609.600
2079,754,749,814.136
2080,754,752,357.245
2081,754,763,1405.384
2082,755,209,2819.000
2083,755,745,1609.535
2084,755,751,1648.422
2085,755,756,5534.969
2086,756,210,5736.000
2087,756,753,3078.125
2088,756,755,2106.712
2089,756,766,4139.221
2090,757,211,1541.000
2091,757,746,174.440
2092,757,759,484.845
2093,757,761,1077.340
2094,757,768,691.673
2095,757,800,811.959
2096,758,212,307.000
2097,758,749,405.357
2098,758,759,344.073
2099,758,760,963.328
2100,758,763,1320.332
2101,759,213,20.000
2102,759,750,363.580
2103,759,757,604.317
2104,759,758,864.684
2105,759,761,1169.519
2106,760,214,659.000
2107,760,758,261.625
2108,760,761,339.641
2109,760,765,1645.465
2110,760,769,1705.644
2111,761,215,25.000
2112,761,757,249.256
2113,761,759,138.294
2114,761,760,1210.315
2115,761,770,1381.014
2116,762,216,2150.000
2117,762,422,0.000
2118,762,753,1555.318
2119,762,763,1407.615
2120,762,764,2527.317
2121,763,217,1139.000
2122,763,754,412.065
2123,763,758,407.534
2124,763,762,1469.996
2125,763,765,3134.693
2126,764,218,1450.000
2127,764,423,0.000
2128,764,762,952.321
2129,764,765,599.864
2130,764,773,2034.370
2131,765,219,3277.000
2132,765,760,786.824
2133,765,763,1126.958
2134,765,764,811.486
2135,765,774,3814.592
2136,766,220,2244.000
2137,766,422,103.246
2138,766,756,2134.832
2139,766,767,3866.636
2140,767,221,1556.000
2141,767,423,101.779
2142,767,766,1288.042
2143,767,777,3720.930
2144,768,222,2261.000
2145,768,584,589.616
2146,768,757,189.641
2147,768,770,685.389
2148,768,772,2259.500
2149,768,808,930.261
2150,769,223,568.000
2151,769,760,514.907
2152,769,770,408.172
2153,769,771,2269.749
2154,769,774,601.936
2155,770,224,1067.000
2156,770,761,329.380
2157,770,768,509.864
2158,770,769,1053.361
2159,770,772,915.498
2160,771,225,920.000
2161,771,585,3221.774
2162,771,769,618.373
2163,771,772,777.972
2164,771,776,2504.728
2165,772,226,1363.000
2166,772,586,2215.153
2167,772,768,695.416
2168,772,770,255.529
2169,772,771,1967.880
2170,773,227,877.000
2171,773,424,0.000
2172,773,764,829.753
2173,773,774,279.574
2174,773,775,2390.748
2175,774,228,1587.000
2176,774,765,1371.836
2177,774,769,335.386
2178,774,773,639.298
2179,774,776,3772.494
2180,775,229,2267.000
2181,775,425,2180.733
2182,775,589,2437.341
2183,775,773,1078.407
2184,775,776,1379.254
2185,776,230,1996.000
2186,776,590,3727.160
2187,776,771,1569.907
2188,776,774,1368.910
2189,776,775,2682.120
2190,777,231,1732.000
2191,777,424,32.851
2192,777,767,1195.406
2193,777,778,1519.095
2194,777,779,2411.591
2195,778,232,2370.000
2196,778,429,0.000
2197,778,597,2172.515
2198,778,777,583.197
2199,778,779,1341.903
2200,779,233,3094.000
2201,779,425,2241.687
2202,779,427,0.000
2203,779,777,932.024
2204,779,778,1845.420
2205,780,234,512.000
2206,780,781,213.794
2207,780,785,516.504
2208,780,914,369.283
2209,780,916,117.392
2210,781,235,74.000
2211,781,780,238.237
2212,781,782,144.930
2213,781,786,166.476
2214,781,917,60.328
2215,782,236,293.000
2216,782,781,88.711
2217,782,783,170.687
2218,782,787,435.008
2219,782,917,74.621
2220,782,918,23.422
2221,783,237,883.000
2222,783,782,110.481
2223,783,784,243.035
2224,783,788,439.830
2225,783,789,333.500
2226,783,918,33.335
2227,783,919,97.083
2228,784,238,102.000
2229,784,738,591.616
2230,784,783,368.306
2231,784,792,345.657
2232,784,919,158.093
2233,785,239,451.000
2234,785,780,171.197
2235,785,786,251.643
2236,785,793,285.205
2237,785,914,455.741
2238,786,240,133.000
2239,786,781,76.137
2240,786,785,348.486
2241,786,787,261.710
2242,786,794,157.459
2243,787,241,584.000
2244,787,782,125.062
2245,787,786,229.770
2246,787,789,147.362
2247,787,791,421.452
2248,787,795,913.717
2249,788,242,187.000
2250,788,783,218.588
2251,788,789,95.771
2252,788,790,505.893
2253,788,792,198.323
2254,789,243,237.000
2255,789,783,195.262
2256,789,787,211.618
2257,789,788,157.299
2258,789,791,380.750
2259,790,244,1684.000
2260,790,788,184.265
2261,790,791,508.683
2262,790,792,541.935
2263,790,796,1768.782
2264,791,245,565.000
2265,791,787,223.555
2266,791,789,129.295
2267,791,790,663.983
2268,791,797,717.895
2269,792,246,417.000
2270,792,746,878.385
2271,792,784,106.913
2272,792,788,185.181
2273,792,790,1285.038
2274,792,800,219.126
2275,793,247,911.000
2276,793,785,146.580
2277,793,794,547.347
2278,793,801,98.287
2279,793,914,618.064
2280,794,248,123.000
2281,794,786,71.902
2282,794,793,489.712
2283,794,795,650.159
2284,794,802,130.383
2285,795,249,2568.000
2286,795,787,240.473
2287,795,794,423.365
2288,795,797,365.183
2289,795,799,1366.492
2290,795,803,506.529
2291,796,250,759.000
2292,796,790,644.750
2293,796,797,319.704
2294,796,798,970.574
2295,796,800,591.467
2296,797,251,81.000
2297,797,791,270.845
2298,797,795,602.893
2299,797,796,318.206
2300,797,799,471.005
2301,798,252,387.000
2302,798,796,447.235
2303,798,799,544.514
2304,798,800,530.499
2305,798,804,1503.332
2306,799,253,1118.000
2307,799,795,891.775
2308,799,797,173.166
2309,799,798,566.255
2310,799,805,1929.236
2311,800,254,429.000
2312,800,757,1258.801
2313,800,792,41.352
2314,800,796,340.272
2315,800,798,692.540
2316,800,808,205.282
2317,801,255,129.000
2318,801,389,138.432
2319,801,793,92.859
2320,801,802,207.127
2321,801,913,98.299
2322,802,256,266.000
2323,802,388,164.650
2324,802,794,60.986
2325,802,801,106.886
2326,802,803,366.494
2327,803,257,1025.000
2328,803,709,201.836
2329,803,795,310.498
2330,803,802,184.678
2331,803,805,531.595
2332,803,807,677.203
2333,804,258,1345.000
2334,804,798,720.210
2335,804,805,1248.396
2336,804,806,635.288
2337,804,808,1819.132
2338,805,259,2573.000
2339,805,799,1134.422
2340,805,803,433.259
2341,805,804,1782.786
2342,805,807,1404.879
2343,806,260,714.000
2344,806,710,2031.209
2345,806,804,350.495
2346,806,807,601.946
2347,806,808,884.260
2348,807,261,660.000
2349,807,711,1285.545
2350,807,803,299.562
2351,807,805,894.119
2352,807,806,1208.372
2353,808,262,585.000
2354,808,584,277.141
2355,808,768,2502.012
2356,808,800,66.197
2357,808,804,787.413
2358,808,806,756.690
2359,809,263,214.000
2360,809,697,1012.051
2361,809,810,411.161
2362,809,811,336.718
2363,809,814,541.980
2364,810,264,164.000
2365,810,698,665.936
2366,810,809,328.181
2367,810,812,147.637
2368,810,866,260.020
2369,811,265,44.000
2370,811,809,617.600
2371,811,812,194.735
2372,811,816,155.396
2373,811,817,464.879
2374,812,266,39.000
2375,812,810,233.962
2376,812,811,150.651
2377,812,818,213.326
2378,812,866,273.491
2379,813,267,1169.000
2380,813,472,995.570
2381,813,473,0.000
2382,813,701,1788.599
2383,813,814,525.714
2384,814,268,632.000
2385,814,702,1400.885
2386,814,809,615.111
2387,814,813,578.076
2388,814,816,527.187
2389,815,269,921.000
2390,815,471,44.014
2391,815,472,4882.086
2392,815,638,365.803
2393,815,821,2114.411
2394,816,270,434.000
2395,816,471,0.000
2396,816,811,191.639
2397,816,814,951.505
2398,816,822,458.231
2399,817,271,189.000
2400,817,470,0.000
2401,817,811,780.603
2402,817,818,158.460
2403,817,819,528.917
2404,818,272,371.000
2405,818,812,308.740
2406,818,817,140.793
2407,818,820,81.401
2408,818,869,15.989
2409,819,273,818.000
2410,819,469,0.000
2411,819,817,819.308
2412,819,820,156.803
2413,819,829,878.498
2414,820,274,18.000
2415,820,818,172.420
2416,820,819,188.351
2417,820,830,37.116
2418,820,869,51.355
2419,821,275,804.000
2420,821,815,4253.316
2421,821,822,605.704
2422,821,823,1977.083
2423,821,826,475.808
2424,822,276,165.000
2425,822,470,42.478
2426,822,816,820.793
2427,822,821,865.913
2428,822,824,792.556
2429,823,277,871.000
2430,823,821,3513.503
2431,823,824,732.867
2432,823,828,753.537
2433,823,833,2130.039
2434,824,278,752.000
2435,824,469,99.418
2436,824,822,1212.860
2437,824,823,934.297
2438,824,834,1315.145
2439,825,279,415.000
2440,825,638,675.368
2441,825,649,890.360
2442,825,826,389.666
2443,825,827,135.725
2444,826,280,134.000
2445,826,638,453.632
2446,826,821,575.083
2447,826,825,398.227
2448,826,828,111.880
2449,827,281,75.000
2450,827,651,1344.537
2451,827,825,268.662
2452,827,828,599.798
2453,827,837,309.691
2454,828,282,16.000
2455,828,823,671.402
2456,828,826,213.239
2457,828,827,833.786
2458,828,838,305.810
2459,829,283,1213.000
2460,829,457,273.308
2461,829,468,651.287
2462,829,819,1097.341
2463,829,834,2497.755
2464,830,284,213.000
2465,830,468,716.967
2466,830,820,88.756
2467,830,832,153.693
2468,830,872,252.706
2469,831,285,525.000
2470,831,457,0.000
2471,831,836,1254.609
2472,831,845,738.305
2473,832,286,95.000
2474,832,459,91.126
2475,832,830,248.913
2476,832,872,54.278
2477,833,287,2783.000
2478,833,455,768.985
2479,833,823,3275.166
2480,833,834,2808.683
2481,833,838,719.918
2482,834,288,4579.000
2483,834,456,2346.418
2484,834,824,1814.122
2485,834,829,1902.677
2486,834,833,3266.686
2487,835,289,855.000
2488,835,455,785.606
2489,835,836,672.182
2490,835,840,447.210
2491,835,846,111.844
2492,836,290,1245.000
2493,836,456,1573.957
2494,836,831,1062.783
2495,836,835,507.218
2496,836,846,111.811
2497,837,291,291.000
2498,837,827,615.414
2499,837,838,662.039
2500,837,839,189.405
2501,837,842,362.085
2502,838,292,344.000
2503,838,454,392.572
2504,838,828,516.023
2505,838,833,861.458
2506,838,837,578.879
2507,839,293,231.000
2508,839,837,273.907
2509,839,840,512.151
2510,839,844,371.139
2511,839,847,39.411
2512,840,294,349.000
2513,840,454,503.741
2514,840,835,707.173
2515,840,839,402.518
2516,840,847,194.020
2517,841,295,323.000
2518,841,453,0.000
2519,841,663,403.331
2520,841,842,282.501
2521,841,843,125.058
2522,842,296,512.000
